Xrhsths{onomaXrhsth='515501', onoma='Αλεξανδρος', epwnhmo='Παλιδος/ου', hmeromhniaGennhshs=2003-12-09, kwdikos='924901', email='acdem515501@academia.gr', roloi=[FOITITIS]}
Xrhsths{onomaXrhsth='517852', onoma='Μανωλης', epwnhmo='Κασιναδρου', hmeromhniaGennhshs=2003-12-09, kwdikos='546574', email='acdem517852@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='338464', onoma='Ραδιον', epwnhmo='Ανταμιδης/ου', hmeromhniaGennhshs=2004-12-09, kwdikos='325098', email='acdem338464@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='560427', onoma='Αλεξανδρος', epwnhmo='Αντονιδης/ου', hmeromhniaGennhshs=2002-12-09, kwdikos='908424', email='acdem560427@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='877146', onoma='Μανωλης', epwnhmo='Πετριδης/δου', hmeromhniaGennhshs=2003-12-09, kwdikos='466101', email='acdem877146@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='041109', onoma='Βασιλης', epwnhmo='Καθαριος/ου', hmeromhniaGennhshs=2002-12-09, kwdikos='758449', email='acdem041109@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='276963', onoma='Ελισαβετ', epwnhmo='Μακρινος/ου', hmeromhniaGennhshs=2003-12-09, kwdikos='175790', email='acdem276963@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='306614', onoma='Τζον', epwnhmo='Αντονιδης/ου', hmeromhniaGennhshs=2002-12-09, kwdikos='801136', email='acdem306614@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='466529', onoma='Πετρος', epwnhmo='Ανταμιδης/ου', hmeromhniaGennhshs=2002-12-09, kwdikos='122433', email='acdem466529@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='778499', onoma='Μαρια', epwnhmo='Πετριδης/δου', hmeromhniaGennhshs=2001-12-09, kwdikos='106992', email='acdem778499@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='927115', onoma='Αννα', epwnhmo='Αριουνουλος/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='208190', email='acdem927115@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='391326', onoma='Ελισαβετ', epwnhmo='Μακρινος/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='357076', email='acdem391326@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='579697', onoma='Τζον', epwnhmo='Κασιναδρου', hmeromhniaGennhshs=2002-12-09, kwdikos='494050', email='acdem579697@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='198979', onoma='Τζουλια', epwnhmo='Αννουλιδης/ου', hmeromhniaGennhshs=2002-12-09, kwdikos='393576', email='acdem198979@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='802695', onoma='Νικος', epwnhmo='Ολιρηνος/ου', hmeromhniaGennhshs=2004-12-09, kwdikos='664549', email='acdem802695@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='087794', onoma='Τζεραρ', epwnhmo='Κασιναδρου', hmeromhniaGennhshs=2002-12-09, kwdikos='197297', email='acdem087794@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='905577', onoma='Νατασσα', epwnhmo='Ολιρηνος/ου', hmeromhniaGennhshs=2001-12-09, kwdikos='023185', email='acdem905577@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='101145', onoma='Εση', epwnhmo='Ανταμιδης/ου', hmeromhniaGennhshs=2001-12-09, kwdikos='424248', email='acdem101145@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='541088', onoma='Φιλιππος', epwnhmo='Παδαποδουλος/ου', hmeromhniaGennhshs=2001-12-09, kwdikos='506676', email='acdem541088@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='804872', onoma='Τζεραρ', epwnhmo='Αννουλιδης/ου', hmeromhniaGennhshs=2003-12-09, kwdikos='694384', email='acdem804872@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='025761', onoma='Γιωργος', epwnhmo='Καθαριος/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='258183', email='acdem025761@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='862741', onoma='Τζουλια', epwnhmo='Ολιρηνος/ου', hmeromhniaGennhshs=2004-12-09, kwdikos='628018', email='acdem862741@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='451266', onoma='Ολγα', epwnhmo='Αριουνουλος/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='652909', email='acdem451266@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='671106', onoma='Μανωλης', epwnhmo='Ανταμιδης/ου', hmeromhniaGennhshs=2001-12-09, kwdikos='957352', email='acdem671106@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='916478', onoma='Νατασσα', epwnhmo='Αννουλιδης/ου', hmeromhniaGennhshs=2002-12-09, kwdikos='923387', email='acdem916478@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='723531', onoma='Εση', epwnhmo='Παδαποδουλος/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='891430', email='acdem723531@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='577283', onoma='Νατασσα', epwnhmo='Παλιδος/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='544459', email='acdem577283@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='928212', onoma='Αλεξανδρος', epwnhmo='Κασιναδρου', hmeromhniaGennhshs=2005-12-09, kwdikos='082164', email='acdem928212@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='274370', onoma='Ολγα', epwnhmo='Παδαποδουλος/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='065798', email='acdem274370@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='531281', onoma='Αννα', epwnhmo='Παρασκευοπουλος/ου', hmeromhniaGennhshs=2001-12-09, kwdikos='427519', email='acdem531281@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='747768', onoma='Αννα', epwnhmo='Ανταμιδης/ου', hmeromhniaGennhshs=2004-12-09, kwdikos='995584', email='acdem747768@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='749936', onoma='Τζουλια', epwnhmo='Αλεγαγλου', hmeromhniaGennhshs=2003-12-09, kwdikos='552177', email='acdem749936@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='971070', onoma='Ολγα', epwnhmo='Καθαριος/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='598027', email='acdem971070@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='687927', onoma='Πετρος', epwnhmo='Μακρινος/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='142923', email='acdem687927@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='695763', onoma='Μαρια', epwnhmo='Αννουλιδης/ου', hmeromhniaGennhshs=2003-12-09, kwdikos='606450', email='acdem695763@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='113358', onoma='Μανωλης', epwnhmo='Πετριδης/δου', hmeromhniaGennhshs=2003-12-09, kwdikos='647297', email='acdem113358@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='753174', onoma='Τζον', epwnhmo='Αννουλιδης/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='192056', email='acdem753174@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='544569', onoma='Νατασσα', epwnhmo='Αννουλιδης/ου', hmeromhniaGennhshs=2001-12-09, kwdikos='503600', email='acdem544569@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='572835', onoma='Τζεραρ', epwnhmo='Παλιδος/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='743596', email='acdem572835@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='101133', onoma='Πετρος', epwnhmo='Καθαριος/ου', hmeromhniaGennhshs=2003-12-09, kwdikos='577159', email='acdem101133@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='752087', onoma='Ελλη', epwnhmo='Παλιδος/ου', hmeromhniaGennhshs=2001-12-09, kwdikos='008015', email='acdem752087@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='962342', onoma='Ελισαβετ', epwnhmo='Ανταμιδης/ου', hmeromhniaGennhshs=2002-12-09, kwdikos='437150', email='acdem962342@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='085160', onoma='Τζεραρ', epwnhmo='Καθαριος/ου', hmeromhniaGennhshs=2004-12-09, kwdikos='480775', email='acdem085160@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='618566', onoma='Ραδιον', epwnhmo='Ολιρηνος/ου', hmeromhniaGennhshs=2002-12-09, kwdikos='912294', email='acdem618566@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='836201', onoma='Αννα', epwnhmo='Αννουλιδης/ου', hmeromhniaGennhshs=2002-12-09, kwdikos='281771', email='acdem836201@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='608763', onoma='Πετρος', epwnhmo='Αντονιδης/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='246211', email='acdem608763@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='767105', onoma='Ολγα', epwnhmo='Πετριδης/δου', hmeromhniaGennhshs=2005-12-09, kwdikos='436595', email='acdem767105@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='607674', onoma='Φιλιππος', epwnhmo='Παρασκευοπουλος/ου', hmeromhniaGennhshs=2003-12-09, kwdikos='255149', email='acdem607674@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='205381', onoma='Αλεξανδρος', epwnhmo='Παρασκευοπουλος/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='495769', email='acdem205381@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='043396', onoma='Τζεραρ', epwnhmo='Αντονιδης/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='904422', email='acdem043396@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='565078', onoma='Βασιλης', epwnhmo='Ολιρηνος/ου', hmeromhniaGennhshs=2001-12-09, kwdikos='321302', email='acdem565078@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='065180', onoma='Πετρος', epwnhmo='Αντονιδης/ου', hmeromhniaGennhshs=2001-12-09, kwdikos='450672', email='acdem065180@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='388162', onoma='Τζεραρ', epwnhmo='Παρασκευοπουλος/ου', hmeromhniaGennhshs=2001-12-09, kwdikos='671090', email='acdem388162@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='075124', onoma='Αλεξανδρος', epwnhmo='Μακρινος/ου', hmeromhniaGennhshs=2004-12-09, kwdikos='909971', email='acdem075124@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='012690', onoma='Ραδιον', epwnhmo='Καθαριος/ου', hmeromhniaGennhshs=2001-12-09, kwdikos='150474', email='acdem012690@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='090746', onoma='Μαρια', epwnhmo='Μακρινος/ου', hmeromhniaGennhshs=2002-12-09, kwdikos='022318', email='acdem090746@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='822032', onoma='Τζον', epwnhmo='Αλεγαγλου', hmeromhniaGennhshs=2002-12-09, kwdikos='692434', email='acdem822032@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='767337', onoma='Τζεραρ', epwnhmo='Μανουλιδου', hmeromhniaGennhshs=2003-12-09, kwdikos='289739', email='acdem767337@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='038814', onoma='Βασιλης', epwnhmo='Αντονιδης/ου', hmeromhniaGennhshs=2004-12-09, kwdikos='853917', email='acdem038814@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='952794', onoma='Ελισαβετ', epwnhmo='Αριουνουλος/ου', hmeromhniaGennhshs=2001-12-09, kwdikos='044962', email='acdem952794@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='229340', onoma='Εση', epwnhmo='Ανταμιδης/ου', hmeromhniaGennhshs=2001-12-09, kwdikos='457425', email='acdem229340@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='137307', onoma='Ελισαβετ', epwnhmo='Παρασκευοπουλος/ου', hmeromhniaGennhshs=2004-12-09, kwdikos='207922', email='acdem137307@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='328848', onoma='Μανωλης', epwnhmo='Παλιδος/ου', hmeromhniaGennhshs=2002-12-09, kwdikos='952704', email='acdem328848@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='242345', onoma='Μαρια', epwnhmo='Πετριδης/δου', hmeromhniaGennhshs=2003-12-09, kwdikos='964744', email='acdem242345@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='916265', onoma='Τζον', epwnhmo='Παδαποδουλος/ου', hmeromhniaGennhshs=2001-12-09, kwdikos='634658', email='acdem916265@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='328609', onoma='Πετρος', epwnhmo='Παλιδος/ου', hmeromhniaGennhshs=2004-12-09, kwdikos='509770', email='acdem328609@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='856031', onoma='Φιλιππος', epwnhmo='Ολιρηνος/ου', hmeromhniaGennhshs=2002-12-09, kwdikos='892235', email='acdem856031@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='569846', onoma='Φιλιππος', epwnhmo='Παδαποδουλος/ου', hmeromhniaGennhshs=2001-12-09, kwdikos='695888', email='acdem569846@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='138633', onoma='Τζον', epwnhmo='Πετριδης/δου', hmeromhniaGennhshs=2002-12-09, kwdikos='916414', email='acdem138633@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='472172', onoma='Αννα', epwnhmo='Παδαποδουλος/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='145049', email='acdem472172@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='484397', onoma='Εση', epwnhmo='Κασιναδρου', hmeromhniaGennhshs=2002-12-09, kwdikos='094471', email='acdem484397@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='894300', onoma='Πετρος', epwnhmo='Παδαποδουλος/ου', hmeromhniaGennhshs=2003-12-09, kwdikos='800837', email='acdem894300@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='743108', onoma='Τζον', epwnhmo='Μανουλιδου', hmeromhniaGennhshs=2005-12-09, kwdikos='138745', email='acdem743108@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='007291', onoma='Νικος', epwnhmo='Αλεγαγλου', hmeromhniaGennhshs=2001-12-09, kwdikos='133217', email='acdem007291@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='053194', onoma='Φιλιππος', epwnhmo='Μανουλιδου', hmeromhniaGennhshs=2002-12-09, kwdikos='497443', email='acdem053194@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='086264', onoma='Τζουλια', epwnhmo='Παδαποδουλος/ου', hmeromhniaGennhshs=2001-12-09, kwdikos='824536', email='acdem086264@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='954785', onoma='Ολγα', epwnhmo='Κασιναδρου', hmeromhniaGennhshs=2004-12-09, kwdikos='638524', email='acdem954785@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='760913', onoma='Νικος', epwnhmo='Μακρινος/ου', hmeromhniaGennhshs=2004-12-09, kwdikos='946916', email='acdem760913@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='998525', onoma='Νατασσα', epwnhmo='Ανταμιδης/ου', hmeromhniaGennhshs=2004-12-09, kwdikos='990355', email='acdem998525@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='219338', onoma='Αννα', epwnhmo='Ανταμιδης/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='306390', email='acdem219338@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='900864', onoma='Ελλη', epwnhmo='Παρασκευοπουλος/ου', hmeromhniaGennhshs=2003-12-09, kwdikos='673138', email='acdem900864@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='839768', onoma='Ολγα', epwnhmo='Κασιναδρου', hmeromhniaGennhshs=2005-12-09, kwdikos='100135', email='acdem839768@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='330911', onoma='Γιωργος', epwnhmo='Κασιναδρου', hmeromhniaGennhshs=2001-12-09, kwdikos='088705', email='acdem330911@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='547889', onoma='Πετρος', epwnhmo='Παρασκευοπουλος/ου', hmeromhniaGennhshs=2002-12-09, kwdikos='828447', email='acdem547889@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='485235', onoma='Ολγα', epwnhmo='Αλεγαγλου', hmeromhniaGennhshs=2002-12-09, kwdikos='356536', email='acdem485235@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='246952', onoma='Εση', epwnhmo='Καθαριος/ου', hmeromhniaGennhshs=2003-12-09, kwdikos='814096', email='acdem246952@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='119703', onoma='Αννα', epwnhmo='Καθαριος/ου', hmeromhniaGennhshs=2001-12-09, kwdikos='500130', email='acdem119703@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='058620', onoma='Εση', epwnhmo='Αριουνουλος/ου', hmeromhniaGennhshs=2003-12-09, kwdikos='576852', email='acdem058620@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='244538', onoma='Νικος', epwnhmo='Παλιδος/ου', hmeromhniaGennhshs=2002-12-09, kwdikos='245960', email='acdem244538@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='744457', onoma='Εση', epwnhmo='Μανουλιδου', hmeromhniaGennhshs=2004-12-09, kwdikos='981244', email='acdem744457@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='786256', onoma='Ραδιον', epwnhmo='Αννουλιδης/ου', hmeromhniaGennhshs=2001-12-09, kwdikos='670048', email='acdem786256@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='732471', onoma='Νικος', epwnhmo='Παρασκευοπουλος/ου', hmeromhniaGennhshs=2004-12-09, kwdikos='831994', email='acdem732471@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='267880', onoma='Γιωργος', epwnhmo='Αντονιδης/ου', hmeromhniaGennhshs=2004-12-09, kwdikos='525382', email='acdem267880@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='497217', onoma='Βασιλης', epwnhmo='Παλιδος/ου', hmeromhniaGennhshs=2002-12-09, kwdikos='340299', email='acdem497217@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='776012', onoma='Εση', epwnhmo='Μακρινος/ου', hmeromhniaGennhshs=2002-12-09, kwdikos='722339', email='acdem776012@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='405157', onoma='Εση', epwnhmo='Καθαριος/ου', hmeromhniaGennhshs=2002-12-09, kwdikos='365593', email='acdem405157@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='370685', onoma='Βασιλης', epwnhmo='Κασιναδρου', hmeromhniaGennhshs=2004-12-09, kwdikos='246356', email='acdem370685@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='986592', onoma='Αλεξανδρος', epwnhmo='Αννουλιδης/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='897341', email='acdem986592@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='734617', onoma='Αννα', epwnhmo='Αντονιδης/ου', hmeromhniaGennhshs=2004-12-09, kwdikos='272475', email='acdem734617@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='514752', onoma='Βασιλης', epwnhmo='Παρασκευοπουλος/ου', hmeromhniaGennhshs=2004-12-09, kwdikos='353935', email='acdem514752@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='441449', onoma='Βασιλης', epwnhmo='Μακρινος/ου', hmeromhniaGennhshs=2004-12-09, kwdikos='683140', email='acdem441449@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='534565', onoma='Μανωλης', epwnhmo='Ανταμιδης/ου', hmeromhniaGennhshs=2004-12-09, kwdikos='229404', email='acdem534565@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='181480', onoma='Βασιλης', epwnhmo='Μακρινος/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='672971', email='acdem181480@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='767779', onoma='Ολγα', epwnhmo='Ανταμιδης/ου', hmeromhniaGennhshs=2004-12-09, kwdikos='665780', email='acdem767779@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='118849', onoma='Εση', epwnhmo='Μακρινος/ου', hmeromhniaGennhshs=2001-12-09, kwdikos='980795', email='acdem118849@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='193223', onoma='Νικος', epwnhmo='Αννουλιδης/ου', hmeromhniaGennhshs=2003-12-09, kwdikos='806941', email='acdem193223@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='036821', onoma='Αλεξανδρος', epwnhmo='Ολιρηνος/ου', hmeromhniaGennhshs=2002-12-09, kwdikos='467157', email='acdem036821@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='355299', onoma='Ραδιον', epwnhmo='Παρασκευοπουλος/ου', hmeromhniaGennhshs=2004-12-09, kwdikos='463298', email='acdem355299@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='861878', onoma='Ολγα', epwnhmo='Αριουνουλος/ου', hmeromhniaGennhshs=2005-12-09, kwdikos='479826', email='acdem861878@academia.gr', roloi=[FOITITIS]}


Xrhsths{onomaXrhsth='826684', onoma='Αλεξανδρος', epwnhmo='Καθαριος/ου', hmeromhniaGennhshs=2001-12-09, kwdikos='267268', email='acdem826684@academia.gr', roloi=[FOITITIS]}
